2025-06-14 11:05:34 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | [SQLiteCache:set] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=1ab48566-e4e9-4e36-a977-e9eea97ba824 | file_size=52002816 bytes | value_type=<class 'pandas.core.frame.DataFrame'>
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=1ab48566-e4e9-4e36-a977-e9eea97ba824 | select_result=OK | file_size=52002816 bytes
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | DATABASE_PAGE - Dados salvos no cache com chave: 1ab48566-e4e9-4e36-a977-e9eea97ba824. Cache.has('1ab48566-e4e9-4e36-a977-e9eea97ba824') = True
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=1ab48566-e4e9-4e36-a977-e9eea97ba824 | select_result=OK | file_size=52002816 bytes
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | DATABASE_PAGE - Verificação IMEDIATA: DataFrame recuperado do cache. Linhas: 10000
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: 1ab48566-e4e9-4e36-a977-e9eea97ba824
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=1ab48566-e4e9-4e36-a977-e9eea97ba824 | select_result=OK | file_size=52002816 bytes
2025-06-14 11:19:43 | BI_APP | INFO | logger:info:70 | Status de dados atualizado com sucesso
2025-06-14 11:19:47 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 11:22:42 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 11:22:43 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: 1ab48566-e4e9-4e36-a977-e9eea97ba824
2025-06-14 11:22:43 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 11:22:43 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=1ab48566-e4e9-4e36-a977-e9eea97ba824 | select_result=OK | file_size=52002816 bytes
2025-06-14 11:22:43 | BI_APP | INFO | logger:info:70 | Status de dados atualizado com sucesso
2025-06-14 11:23:58 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 11:23:58 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 11:23:59 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:24:09 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 11:24:10 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 11:35:44 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 11:35:53 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 11:35:53 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 11:35:54 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 12:00:27 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: None
2025-06-14 12:00:27 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 12:00:29 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 12:00:30 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: None
2025-06-14 12:00:40 | BI_APP | INFO | logger:info:70 | Conexão com banco de dados estabelecida
2025-06-14 12:00:40 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: None
2025-06-14 12:00:44 | BI_APP | INFO | logger:info:70 | Query executada com sucesso
2025-06-14 12:00:44 | BI_APP | INFO | logger:info:70 | [SQLiteCache:set] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=f0ec1261-797e-4034-9938-5a09319acf65 | file_size=52457472 bytes | value_type=<class 'pandas.core.frame.DataFrame'>
2025-06-14 12:00:44 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=f0ec1261-797e-4034-9938-5a09319acf65 | select_result=OK | file_size=52457472 bytes
2025-06-14 12:00:44 | BI_APP | INFO | logger:info:70 | DATABASE_PAGE - Dados salvos no cache com chave: f0ec1261-797e-4034-9938-5a09319acf65. Cache.has('f0ec1261-797e-4034-9938-5a09319acf65') = True
2025-06-14 12:00:44 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=f0ec1261-797e-4034-9938-5a09319acf65 | select_result=OK | file_size=52457472 bytes
2025-06-14 12:00:44 | BI_APP | INFO | logger:info:70 | DATABASE_PAGE - Verificação IMEDIATA: DataFrame recuperado do cache. Linhas: 5761
2025-06-14 12:00:45 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: f0ec1261-797e-4034-9938-5a09319acf65
2025-06-14 12:00:45 | BI_APP | INFO | logger:info:70 | [SQLiteCache:get] db_path=C:\Users\never\Desktop\BI-25-05\cache.sqlite | key=f0ec1261-797e-4034-9938-5a09319acf65 | select_result=OK | file_size=52457472 bytes
2025-06-14 12:00:45 | BI_APP | INFO | logger:info:70 | Status de dados atualizado com sucesso
2025-06-14 12:00:56 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 12:00:59 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:01:25 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 12:01:26 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 12:38:47 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 12:38:47 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 12:38:47 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 12:38:47 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 12:39:53 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 12:39:53 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 12:39:54 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Componentes principais do LlamaIndex carregados com sucesso
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Biblioteca Ollama carregada com sucesso
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Biblioteca Groq carregada com sucesso
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Módulo RAG carregado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Sistema de colaboração inicializado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | SQLiteCache inicializado em: C:\Users\never\Desktop\BI-25-05\cache.sqlite
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Cache SQLiteCache inicializado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Chave de criptografia carregada de variável de ambiente ENCRYPTION_KEY (recomendado para produção)
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado com criptografia habilitada
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | ConfigManager inicializado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | DatabaseManager inicializado
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | QueryManager initialized.
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Callbacks do Dashboard Builder registrados com sucesso
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Callbacks dos sistemas registrados com sucesso
2025-06-14 12:40:01 | BI_APP | INFO | logger:info:70 | Iniciando aplicação Dash
2025-06-14 12:47:38 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: None
2025-06-14 12:47:38 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 12:47:45 | BI_APP | INFO | logger:info:70 | Navegação de página
2025-06-14 12:47:46 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: None
2025-06-14 13:03:07 | BI_APP | INFO | logger:info:70 | Conexão com banco de dados estabelecida
2025-06-14 13:03:07 | BI_APP | INFO | logger:info:70 | Chave de dados ativa definida: None
